Ville,Type_de_Bien,Titre,Prix,Prix_m2,Surface_m2,Pro_ou_Part,Date_Annonce,URL,Description
Marseille,Appartement,Vente Appartement à vendre Marseille 3e Arrondissement (13003) 1 pièces 21 m²,78918,3758.0,21.0,Pro,2025-09-10 21:30:00,https://www.fnaim.fr/annonce-immobiliere/52678692/17-acheter-appartement-marseille-03-13003.htm,CE BIEN EST PROPOSÉ UNIQUEMENT AUX INVESTISSEURS ET NE PEUT ÊTRE ACQUIS POUR L'OCCUPER CESSION APPARTEMENT EN RÉSIDENCE ETUDIANTE DE TYPE STUDIO DE ...
Marseille,Appartement,Vente Appartement à vendre Marseille 13e Arrondissement (13013) 2 pièces 38 m²,135000,3552.6315789473683,38.0,Pro,2025-09-10 21:30:00,https://www.adaptimmobilier.com/fr/detail.htm?cle=13008782,"Dans un écrin de verdure et de calme absolu, au coeur du quartier prisé des Paroyes / Médecins, découvrez cet appartement T2 en haut de villa, qui ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 13e Arrondissement (13013) 3 pièces 65 m²,240000,3692.307692307693,65.0,Pro,2025-09-10 21:30:00,https://www.adaptimmobilier.com/fr/detail.htm?cle=13008781,"Dans un écrin de verdure et de sérénité, au coeur du quartier très recherché des Paroyes / Médecins, découvrez ce superbe haut de villa qui se ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 16e Arrondissement (13016) 3 pièces 46 m²,139800,3039.1304347826085,46.0,Pro,2025-09-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3051315812,En exclusivité chez Alexandre Petrucci Immobilier dans le quartier prisé de Saint-André. venez découvrir ce charmant T3 de 46m² situé en ...
Marseille,Appartement,Vente Appartement à vendre Marseille 8e Arrondissement (13008) 4 pièces 76 m²,270000,3552.6315789473683,76.0,Pro,2025-09-10 21:30:00,https://www.seloger.com/249109659/detail.htm,"L'agence NC IMMO vous présente ce T4 d'environ 76m² situé au calme dans une petite copropriété très bien entretenue. Situé en rez-de-chaussée, ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 9e Arrondissement (13009) 4 pièces 83 m²,450000,5421.686746987952,83.0,Pro,2025-09-10 21:30:00,https://www.seloger.com/249260359/detail.htm,"Situé sur les hauteurs de Mazargues, dans une petite copropriété bien entretenue datant de la fin des années 80, cet appartement se trouve au ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 4e Arrondissement (13004) 2 pièces 39 m²,179000,4589.74358974359,39.0,Pro,2025-09-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3051253320,Appartement T2 39m² dernier étage avec balcon secteur 5 Vous recherchez dans le secteur des 5 avenues un appartement T2 en dernier étage avec ...
Marseille,Appartement,Vente Appartement à vendre Marseille 3e Arrondissement (13003) 2 pièces 52 m²,80000,1538.4615384615386,52.0,Pro,2025-09-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3050883017,"13003. Situé au troisième étage avec ascenseur. Appartement de type 2 composé d'une cuisine séparée avec balcon, une salle de bain et wc ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 8e Arrondissement (13008) 1 pièces 27 m²,199000,7370.37037037037,27.0,Pro,2025-09-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3051142300,A SAISIR - LOT DE 3 STUDETTES AVEC BALCONS - CARRÉ D'OR - 13008 Human Immobilier Marseille 9ème vous présente ce lot de trois studettes rénovées ...
Marseille,Appartement,Vente Appartement à vendre Marseille 2e Arrondissement (13002) 1 pièces,88000,,,Pro,2025-09-10 21:30:00,https://www.paruvendu.fr/immobilier/vente/appartement/1285105896A1KIVHAP000,"LA JOLIETTE - 13002 - APPARTEMENT 1 PIECE - BALCON - CAVE Votre agence L'ADRESSE MARSEILLE 8 vous propose EN EXCLUSIVITE : Boulevard de Paris, au ..."
