Ville,Type_de_Bien,Titre,Prix,Prix_m2,Surface_m2,Pro_ou_Part,Date_Annonce,URL,Description
Lyon,Maison,Vente Maison à vendre Lyon 6e Arrondissement (69006) 5 pièces 214 m²,995000,4649.532710280374,214.0,Pro,2026-01-28 21:30:00,https://www.espaces-atypiques.com/ventes/69006-lyon-loft-dexception-11095/,"Situé à Lyon 6e, à proximité immédiate des Brotteaux et de la Part Dieu, ce loft développe 230m2 (214m2 carrez). Issu de la réhabilitation ..."
Lyon,Maison,Vente Maison à vendre Lyon 7e Arrondissement (69007) 5 pièces 175 m²,850000,4857.142857142857,175.0,Pro,2026-01-28 21:30:00,https://www.espaces-atypiques.com/ventes/69007-lyon-maison-avec-jardin-12599/,"Nichée au coeur du 7ème arrondissement de Lyon à 850m de Jean Macé, cette charmante maison de presque 175m², édifiée sur deux niveaux, se ..."
Lyon,Maison,Vente Maison à vendre Lyon 3e Arrondissement (69003) 9 pièces 309 m²,1395000,4514.563106796117,309.0,Pro,2026-01-28 21:30:00,https://www.espaces-atypiques.com/ventes/69003-lyon-maison-bourgeoise-a-montchat-11256-1/,"Située dans l'un des quartiers les plus recherché de Lyon, à quelques pas du Parc Chambovet et des hôpitaux, cette maison des années 1930 se ..."
Lyon,Maison,Vente Maison à vendre Lyon 5e Arrondissement (69005) 8 pièces 162 m²,1050000,6481.481481481482,162.0,Pro,2026-01-28 21:30:00,https://www.espaces-atypiques.com/ventes/69005-lyon-maison-bourgeoise-avec-extension-en-fond-dimpasse-au-point-du-jour-14421/,"Implantée au coeur d'une impasse confidentielle du Point du Jour, dans le 5e arrondissement de Lyon, cette maison bourgeoise de 1925 développe 187 ..."
Lyon,Maison,Vente Maison à vendre Lyon 3e Arrondissement (69003) 5 pièces 165 m²,1045000,6333.333333333333,165.0,Pro,2026-01-28 21:30:00,https://www.espaces-atypiques.com/ventes/69003-lyon-maison-de-charme-renovee-avec-extension-et-jardin-coeur-montchat-13996/,"A Lyon 3ème, idéalement située sur le Cours du Docteur Long, en plein coeur du quartier prisé de Montchat, cette maison de caractère de 145 m² ..."
Lyon,Maison,Vente Maison à vendre Lyon 5e Arrondissement (69005) 5 pièces 123 m²,699000,5682.926829268293,123.0,Pro,2026-01-28 21:30:00,https://www.bellesdemeures.com/annonces/vente/tt-2-tb-2-pl-48343/259423197/,"Au coeur du très recherché quartier du Point du Jour, cette maison ancienne mitoyenne au charme intemporel développe 123,50 m² au sol (115 m² ..."
Lyon,Maison,Vente Maison à vendre Lyon 3e Arrondissement (69003) 3 pièces 86 m²,450000,5232.558139534884,86.0,Pro,2026-01-27 21:30:00,https://www.seloger.com/259378777/detail.htm,LYON 3 - MONTCHAT Venez découvrir à 2 pas du collège Charles de Foucauld cette maison (mitoyenne d'un côté) d'environ 86m2 sur 245m2 de terrain ...
Lyon,Maison,Vente Maison à vendre Lyon 3e Arrondissement (69003) 5 pièces 207 m²,634000,3062.8019323671497,207.0,Pro,2026-01-27 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3134786186,"My Cocoon, l'agence aux honoraires fixes 2 %, vous présente : IIdéalement située rue Cyrano, en fond d'impasse, à proximité immédiate du parc ..."
Lyon,Maison,Vente Maison à vendre Lyon 9e Arrondissement (69009) 155 m²,850000,5483.870967741936,155.0,Pro,2026-01-27 21:30:00,https://gensdeconfiance.com/fr/annonce/vends-maison-183m-5-pieces-4-chambres-lyon-69009-ed77457?utm_source=moteurimmo.fr&utm_medium=partner&utm_campaign=vente-2022,Iad France - Gaël Sergere vous propose : LYON 9 - SAINT-RAMBERT / ÎLE BARBE Maison familiale 155m² carrez - 4 chambres - Jardin arboré ...
Lyon,Maison,Vente Maison à vendre Lyon 3e Arrondissement (69003) 5 pièces 119 m²,860000,7226.890756302521,119.0,Pro,2026-01-26 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3134485120,"Superbe rénovation pour cette maison de ville avec jardin à Montchat Séjour avec cuisine ouverte sur jardin, 4 chambres à l'étage, 2 salles de ..."
Lyon,Maison,Vente Maison à vendre Lyon 9e Arrondissement (69009) 121 m²,730000,6033.05785123967,121.0,Particulier,2026-01-25 21:30:00,https://gensdeconfiance.com/fr/annonce/a-vendre-maison-moderne-avec-exterieurs-lyon-9-saint-rambert-le-bas-5d786ad?utm_source=moteurimmo.fr&utm_medium=partner&utm_campaign=vente-2022,"🏡 Construite en 2017, cette maison contemporaine séduit par son design, sa luminosité et ses prestations. 📐 121m² habitables 🌿 50m² ..."
Lyon,Maison,Vente Maison à vendre Lyon 7e Arrondissement (69007) 4 pièces 112 m²,430000,3839.285714285714,112.0,Pro,2026-01-22 21:30:00,https://www.lesiteimmo.com/acheter/maison-4pieces/lyon-7-69007/32506902,"Posée au coeur du 7ème arrondissement de Lyon, à deux pas du métro Jean Macé, cette maison de ville en R + 1 développe une surface de 112 m² à ..."
Lyon,Maison,Vente Maison à vendre Lyon 8e Arrondissement (69008) 4 pièces 89 m²,348480,3915.505617977528,89.0,Pro,2026-01-21 21:30:00,https://www.avendrealouer.fr/vente/lyon-69/b-maison/4-pieces/loc-101-33434/fd-3131601064.html,"Maison de 4 pièces principales Secteur pavillonnaire, calme, proche commerces et du futur tram T10, cette maison avec garage totalement repensée ..."
Lyon,Maison,Vente Maison à vendre Lyon 8e Arrondissement (69008) 2 pièces 260 m²,530000,2038.4615384615383,260.0,Pro,2026-01-21 21:30:00,https://www.avendrealouer.fr/vente/lyon-69/b-maison/2-pieces/loc-101-33434/fd-3131486779.html,"Il existe des lieux dont on soupçonne à peine l'existence depuis le trottoir. Face à l'emblématique Manufacture des Tabacs, à quelques minutes à ..."
Lyon,Maison,Vente Maison à vendre Lyon 8e Arrondissement (69008) 2 pièces 73 m²,530000,7260.273972602739,73.0,Pro,2026-01-21 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3131486779,"Il existe des lieux dont on soupçonne à peine l'existence depuis le trottoir. Face à l'emblématique Manufacture des Tabacs, à quelques minutes à ..."
Lyon,Maison,Vente Maison à vendre Lyon 8e Arrondissement (69008) 6 pièces 126 m²,549000,4357.142857142857,126.0,Pro,2026-01-20 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3131130264,"MAISON 6 PIÈCES AVEC JARDIN PISCINABLE En vente : découvrez cette maison de 6 pièces de 126 m² à Lyon (69008), rue Victor et Roger Thomas. Elle ..."
