Ville,Type_de_Bien,Titre,Prix,Prix_m2,Surface_m2,Pro_ou_Part,Date_Annonce,URL,Description
Nantes,Maison,Vente Maison à vendre Nantes (44000) 2 pièces 40 m²,159950,3998.75,40.0,Pro,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3058707218,"Maison individuelle avec jardin - Secteur Bout des Pavés Maison de type 2 de plain-pied d'environ 40 m² habitables, édifiée sur un terrain de 250 ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 13 pièces 240 m²,630000,2625.0,240.0,Pro,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3058716888,"À proximité de l'Erdre, dans le secteur recherché de la Tortière, à proximité de la rue Van Iseghem, découvrez cette maison d'environ 240m² ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 8 pièces 217 m²,899500,4145.1612903225805,217.0,Pro,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3058868338,"Maison de 217m2 A proximité immédiate de la Place Canclaux, au calme, Maison de 217m2 au sol alliant charme de l'ancien et contemporain Magnifique ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 5 pièces 108 m²,634000,5870.37037037037,108.0,Pro,2025-10-10 21:30:00,https://www.seloger.com/250109733/detail.htm,"Rond point de Rennes, jolie maison de 116 m² au sol calme et ensoleillée, séjour orienté sud avec cheminée. Cuisine aménagée équipée. Une ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 7 pièces 149 m²,707000,4744.96644295302,149.0,Pro,2025-10-10 21:30:00,https://www.ouestfrance-immo.com/immobilier/vente/maison/nantes-44-44109/19212633.htm,"ROND POINT DE RENNES/PERVERIE Très bel emplacement en impasse privée, pour cette charmante maison familiale lumineuse sur son superbe terrain bien ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 7 pièces 132 m²,399900,3029.5454545454545,132.0,Pro,2025-10-10 21:30:00,https://www.bienici.com/annonce/immo-facile-59176960,"Maison familiale Quartier calme au nord de Nantes Idéalement située dans un environnement paisible, cette maison familiale édifiée sur une ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 6 pièces 145 m²,595000,4103.448275862069,145.0,Pro,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3058478136,"PROCE, Maison avec 5 chambres PARC DE PROCE, Dans une rue agréable, proche des petits commerces, du tramway ainsi que du Bus C8. Maison parfaitement ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 6 pièces 102 m²,499200,4894.117647058823,102.0,Pro,2025-10-10 21:30:00,https://www.avendrealouer.fr/vente/nantes-44/b-appartement/6-pieces/loc-101-20180/fd-3058350208.html,"SAINTE-THERESE - AMERICAINS Idéalement située au sein de ce quartier recherché, à proximité des écoles, des transports et des commerces. Cette ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 4 pièces 74 m²,311500,4209.459459459459,74.0,Pro,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3058057675,"Immobilier.notaires® et l'office notarial RICARD & RICHARD NOTAIRES, SELARL vous proposent : Maison / villa à vendre - NANTES (44000) - - - - - - - ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 5 pièces 127 m²,509000,4007.874015748032,127.0,Pro,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3058229714,"Belle maison comprenant au rez de chaussée une pièce de vie avec cheminée, une cuisine ouverte aménagée et équipée avec arrière cuisine. Un WC ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 5 pièces 137 m²,540000,3941.605839416058,137.0,Pro,2025-10-10 21:30:00,https://immobilier-nantes-ouest-chantenay.nestenn.com/maison-a-nantes-chantenay-6-pieces-4-chambres-jardin-vie-de-plain-pied-ref-38910300,"Découvrez le charme de l'ancien allié au confort moderne avec cette superbe maison datant des années 1900, entièrement rénovée en 2023. ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 5 pièces 140 m²,630000,4500.0,140.0,Pro,2025-10-10 21:30:00,https://www.avendrealouer.fr/vente/nantes-44/b-maison/5-pieces/loc-101-20180/fd-3057720336.html,"Maison familiale St Donatien Bien en exclusivité - Rare dans le quartier Saint Donatien. Découvrez cette maison familiale de 4 chambres, idéalement ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 5 pièces 100 m²,435000,4350.0,100.0,Particulier,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3056510071,"Maison de 94m² habitable répartis sur 2 niveau + grenier 50m² sol + sous sol 45m² au sol 4 niveaux : Sous sol, RDC, 1er étage, grenier. 5 pièces ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 4 pièces 103 m²,475000,4611.650485436893,103.0,Pro,2025-10-10 21:30:00,https://www.ouestfrance-immo.com/immobilier/vente/maison/nantes-44-44109/19201948.htm,"Votre conseillère Noovimo, Laure Boucher vous présente : [Rose], une maison pleine de charme à personnaliser, située dans l'un des quartiers les ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 10 pièces 195 m²,830400,4258.461538461538,195.0,Pro,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3056062123,"Idéal pour une famille, une activité indépendante ou un investissement locatif ! Découvrez cette maison exceptionnelle de 195 m² sur trois ..."
