Ville,Type_de_Bien,Titre,Prix,Prix_m2,Surface_m2,Pro_ou_Part,Date_Annonce,URL,Description
Nice,Maison,Vente Maison à vendre Nice (06000) 4 pièces 82 m²,569000,6939.024390243902,82.0,Pro,2025-10-10 21:30:00,https://www.ouestfrance-immo.com/immobilier/vente/maison/nice-06-06088/19271911.htm,iad France - Meryl Darneau vous propose: Magnifique Maison Vue Mer avec Jardin à Nice - Quartier Résidentiel Située dans un quartier recherché de ...
Nice,Maison,Vente Maison à vendre Nice (06000) 6 pièces 167 m²,990000,5928.143712574851,167.0,Pro,2025-10-10 21:30:00,https://www.bellesdemeures.com/annonces/vente/tt-2-tb-2-pl-39306/251407983/,"Beau potentiel pour cette villa située dans le quartier prisé et résidentiel de Nice Gairaut. D'une superficie de 167 m², elle offre une vue ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 3 pièces 70 m²,423000,6042.857142857143,70.0,Pro,2025-10-10 21:30:00,https://www.immobilier.notaires.fr/fr/annonce-immo-detail?idAnnonce=1824103,"Dans un quartier recherché de Nice, secteur Canta Gallet, villa au calme d'environ 70 m2 habitable implantée sur une parcelle d'environ 1200 ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 4 pièces 72 m²,600000,8333.333333333334,72.0,Pro,2025-10-10 21:30:00,https://www.bellesdemeures.com/annonces/vente/tt-2-tb-2-pl-199129/251401429/,"?? Rare sur le marché - Estelle vous invite à découvrir cette maison pleine de charme et au fort potentiel ! Baignée de lumière ??, elle séduit ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 8 pièces 146 m²,4350000,29794.520547945205,146.0,Pro,2025-10-10 21:30:00,https://www.maisonsetappartements.fr/ads/3916034,"Nice - villa de luxe entièrement rénovée avec vue panoramique, s'étendant sur 146 m² sur un terrain de 728 m². Au rez-de-chaussée, profitez ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 5 pièces 156 m²,995000,6378.205128205128,156.0,Pro,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3067419923,"Maison de ville de 156m2 au calme avec terrasse et jardin Dans le très recherché quartier du Parc Impérial, au fond d'une allée verdoyante et ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 6 pièces 233 m²,1325000,5686.695278969957,233.0,Pro,2025-10-10 21:30:00,https://www.green-acres.fr/fr/properties/x/x/Ae1zdc7zm2kldiu1.htm,"Située sur les hauteurs du quartier résidentiel recherché La Colline Bellevue, à proximité immédiate des commodités et des axes principaux ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 4 pièces 100 m²,650000,6500.0,100.0,Pro,2025-10-10 21:30:00,https://www.seloger.com/251210521/detail.htm,NICE - RIMIEZ Belle maison individuelle de 4 pièces entièrement rénovée d'environ 100m² avec une véranda de 19m² composée : Au ...
Nice,Maison,Vente Maison à vendre Nice (06000) 7 pièces 270 m²,950000,3518.5185185185187,270.0,Pro,2025-10-10 21:30:00,https://www.immobilier.notaires.fr/fr/annonce-immo-detail?idAnnonce=1821445,"Cette propriété située sur les hauteurs de la colline de Pessicart. Édifiée sur une parcelle de 1 300 m², cette propiété se compose d'une ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 6 pièces 150 m²,860000,5733.333333333333,150.0,Pro,2025-10-10 21:30:00,https://www.avendrealouer.fr/vente/nice-6/b-maison/6-pieces/loc-101-2310/fd-3066695431.html,"NICE SAINT ROMAN DE BELLET MAISON : À deux pas du Château de Crémât Au coeur d'un environnement verdoyant et paisible, découvrez cette charmante ..."
